query_id,method,ndcg@10,recall@100,recip_rank
1008,dense,0.0,0.0,0.0
1009,dense,1.0,1.0,1.0
1011,dense,1.0,1.0,1.0
1015,dense,1.0,1.0,1.0
1016,dense,1.0,1.0,1.0
1018,dense,1.0,1.0,1.0
1023,dense,1.0,1.0,1.0
1025,dense,0.6309297535714575,1.0,0.5
1026,dense,0.6309297535714575,1.0,0.5
1027,dense,0.38685280723454163,1.0,0.2
1028,dense,0.8503449055347546,1.0,1.0
1030,dense,1.0,1.0,1.0
1031,dense,1.0,1.0,1.0
1032,dense,0.6309297535714575,1.0,0.5
1033,dense,0.5,1.0,0.3333333333333333
1034,dense,0.6309297535714575,1.0,0.5
1035,dense,0.6309297535714575,1.0,0.5
1036,dense,0.3010299956639812,1.0,0.1111111111111111
1037,dense,1.0,1.0,1.0
1038,dense,1.0,1.0,1.0
1040,dense,0.0,1.0,0.07692307692307693
1042,dense,1.0,1.0,1.0
1043,dense,1.0,1.0,1.0
1044,dense,1.0,1.0,1.0
1045,dense,1.0,1.0,1.0
1046,dense,0.0,0.6666666666666666,0.02040816326530612
1047,dense,0.0,1.0,0.014925373134328358
1048,dense,0.0,1.0,0.0625
1050,dense,1.0,1.0,1.0
1052,dense,0.43067655807339306,1.0,0.25
1053,dense,0.5,1.0,0.3333333333333333
1054,dense,1.0,1.0,1.0
1055,dense,1.0,1.0,1.0
1056,dense,0.5,1.0,0.3333333333333333
1058,dense,1.0,1.0,1.0
1065,dense,1.0,1.0,1.0
1067,dense,0.0,1.0,0.05555555555555555
1068,dense,0.0,1.0,0.058823529411764705
1069,dense,1.0,1.0,1.0
1070,dense,0.38685280723454163,1.0,0.2
1072,dense,0.6309297535714575,1.0,0.5
1073,dense,0.6309297535714575,1.0,0.5
1074,dense,0.0,1.0,0.024390243902439025
1075,dense,0.0,1.0,0.02857142857142857
1081,dense,1.0,1.0,1.0
1084,dense,1.0,1.0,1.0
1085,dense,1.0,1.0,1.0
1087,dense,1.0,1.0,1.0
1090,dense,1.0,1.0,1.0
1091,dense,0.0,0.0,0.0
1096,dense,0.0,1.0,0.03225806451612903
1097,dense,0.3333333333333333,1.0,0.14285714285714285
1098,dense,0.0,0.0,0.0
1101,dense,1.0,1.0,1.0
1102,dense,1.0,1.0,1.0
1103,dense,1.0,1.0,1.0
1105,dense,1.0,1.0,1.0
1106,dense,1.0,1.0,1.0
1109,dense,0.0,0.5,0.015151515151515152
1111,dense,0.0,1.0,0.05263157894736842
1112,dense,0.0,1.0,0.025
1114,dense,1.0,1.0,1.0
1115,dense,1.0,1.0,1.0
1118,dense,1.0,1.0,1.0
1119,dense,0.7328286204777911,1.0,0.5
1120,dense,0.7328286204777911,1.0,0.5
1125,dense,1.0,1.0,1.0
1126,dense,1.0,1.0,1.0
1127,dense,0.0,1.0,0.029411764705882353
1128,dense,0.18457569677956817,1.0,0.1111111111111111
1133,dense,1.0,1.0,1.0
1134,dense,1.0,1.0,1.0
1135,dense,1.0,1.0,1.0
1136,dense,1.0,1.0,1.0
1138,dense,0.0,1.0,0.058823529411764705
1139,dense,0.6309297535714575,1.0,0.5
1141,dense,1.0,1.0,1.0
1142,dense,1.0,1.0,1.0
1145,dense,1.0,1.0,1.0
1148,dense,1.0,1.0,1.0
1153,dense,1.0,1.0,1.0
1156,dense,0.0,1.0,0.025
1157,dense,0.0,0.0,0.0
1158,dense,0.0,1.0,0.012987012987012988
1159,dense,0.0,0.0,0.0
1161,dense,0.38685280723454163,1.0,0.2
1162,dense,1.0,1.0,1.0
1164,dense,1.0,1.0,1.0
1165,dense,1.0,1.0,1.0
1166,dense,0.0,1.0,0.06666666666666667
1168,dense,0.6309297535714575,1.0,0.5
1169,dense,0.43067655807339306,1.0,0.25
1170,dense,1.0,1.0,1.0
1171,dense,1.0,1.0,1.0
1173,dense,1.0,1.0,1.0
1174,dense,0.0,0.0,0.0
1176,dense,1.0,1.0,1.0
1177,dense,1.0,1.0,1.0
1178,dense,0.0,0.0,0.0
1181,dense,0.9828920819566879,1.0,1.0
1182,dense,0.6309297535714575,1.0,0.5
1183,dense,1.0,1.0,1.0
1184,dense,0.5,1.0,0.3333333333333333
1186,dense,1.0,1.0,1.0
1188,dense,1.0,1.0,1.0
1190,dense,1.0,1.0,1.0
1193,dense,0.6309297535714575,1.0,0.5
1195,dense,1.0,1.0,1.0
1205,dense,1.0,1.0,1.0
1206,dense,1.0,1.0,1.0
1208,dense,1.0,1.0,1.0
1209,dense,0.0,1.0,0.030303030303030304
1210,dense,1.0,1.0,1.0
1211,dense,1.0,1.0,1.0
1212,dense,0.0,0.5,0.014084507042253521
1214,dense,0.0,0.0,0.0
1215,dense,0.2890648263178879,1.0,0.1
1218,dense,0.0,1.0,0.04
1219,dense,0.8175295903539445,1.0,1.0
1220,dense,0.6309297535714575,1.0,0.5
1223,dense,0.5,1.0,0.3333333333333333
1224,dense,0.8065735963827293,1.0,1.0
1227,dense,1.0,1.0,1.0
1228,dense,1.0,1.0,1.0
1229,dense,1.0,1.0,1.0
1230,dense,1.0,1.0,1.0
1231,dense,1.0,1.0,1.0
1234,dense,1.0,1.0,1.0
1235,dense,0.43067655807339306,1.0,0.25
1236,dense,0.43067655807339306,1.0,0.25
1237,dense,1.0,1.0,1.0
1238,dense,1.0,1.0,1.0
1239,dense,0.2640681225725909,1.0,0.25
1244,dense,0.43067655807339306,1.0,0.25
1246,dense,0.0,1.0,0.012345679012345678
1247,dense,0.0,1.0,0.016666666666666666
1248,dense,1.0,1.0,1.0
1249,dense,1.0,1.0,1.0
1253,dense,0.43067655807339306,1.0,0.25
1254,dense,1.0,1.0,1.0
1255,dense,0.0,1.0,0.023809523809523808
1257,dense,0.0,1.0,0.013333333333333334
1258,dense,0.0,0.0,0.0
1260,dense,0.6309297535714575,1.0,0.5
1261,dense,0.6309297535714575,1.0,0.5
1263,dense,1.0,1.0,1.0
1265,dense,0.38685280723454163,1.0,0.2
1268,dense,0.6309297535714575,1.0,0.5
1269,dense,1.0,1.0,1.0
1275,dense,1.0,1.0,1.0
1276,dense,0.6309297535714575,1.0,0.5
1284,dense,1.0,1.0,1.0
1288,dense,1.0,1.0,1.0
1289,dense,1.0,1.0,1.0
1291,dense,1.0,1.0,1.0
1293,dense,1.0,1.0,1.0
1294,dense,0.6240505200038379,1.0,0.5
1295,dense,1.0,1.0,1.0
1297,dense,1.0,1.0,1.0
1300,dense,0.0,1.0,0.012345679012345678
1302,dense,0.0,0.0,0.0
1304,dense,0.0,0.0,0.0
1305,dense,1.0,1.0,1.0
1306,dense,0.0,1.0,0.02857142857142857
1307,dense,0.0,0.0,0.0
1308,dense,0.0,0.0,0.0
1309,dense,0.0,0.0,0.0
1310,dense,0.5,1.0,0.3333333333333333
1311,dense,1.0,1.0,1.0
1312,dense,1.0,1.0,1.0
1314,dense,0.38685280723454163,0.5,0.5
1315,dense,0.38685280723454163,0.5,0.5
1322,dense,1.0,1.0,1.0
1323,dense,1.0,1.0,1.0
1324,dense,1.0,1.0,1.0
1325,dense,0.0,1.0,0.05555555555555555
1327,dense,1.0,1.0,1.0
1328,dense,0.6309297535714575,1.0,0.5
1330,dense,0.0,0.0,0.0
1331,dense,0.0,0.0,0.0
1333,dense,1.0,1.0,1.0
1334,dense,0.43734888382569426,0.6666666666666666,0.5
1340,dense,1.0,1.0,1.0
1341,dense,1.0,1.0,1.0
1342,dense,0.6309297535714575,1.0,0.5
1345,dense,0.0,1.0,0.05
1346,dense,0.0,1.0,0.038461538461538464
1347,dense,1.0,1.0,1.0
1348,dense,1.0,1.0,1.0
1349,dense,1.0,1.0,1.0
1350,dense,1.0,1.0,1.0
1351,dense,1.0,1.0,1.0
1353,dense,0.6309297535714575,1.0,0.5
1355,dense,1.0,1.0,1.0
1356,dense,1.0,1.0,1.0
1360,dense,1.0,1.0,1.0
1361,dense,0.9197207891481876,1.0,1.0
1364,dense,0.0,0.0,0.0
1366,dense,0.6309297535714575,1.0,0.5
1367,dense,0.43067655807339306,1.0,0.25
1371,dense,1.0,1.0,1.0
1372,dense,1.0,1.0,1.0
1373,dense,1.0,1.0,1.0
1374,dense,0.6309297535714575,1.0,0.5
1375,dense,0.6309297535714575,1.0,0.5
1376,dense,0.6309297535714575,1.0,0.5
1378,dense,1.0,1.0,1.0
1380,dense,0.7122630665145961,1.0,0.5
1381,dense,1.0,1.0,1.0
1383,dense,1.0,1.0,1.0
1386,dense,0.6309297535714575,1.0,0.5
1387,dense,0.0,1.0,0.08333333333333333
1390,dense,1.0,1.0,1.0
1391,dense,1.0,1.0,1.0
1392,dense,1.0,1.0,1.0
1393,dense,0.8772153153380493,1.0,1.0
1394,dense,0.43067655807339306,1.0,0.25
1397,dense,0.6309297535714575,1.0,0.5
1398,dense,0.0,1.0,0.01818181818181818
1400,dense,0.0,1.0,0.03571428571428571
1401,dense,1.0,1.0,1.0
1402,dense,0.0,0.0,0.0
1403,dense,0.8175295903539445,1.0,1.0
1404,dense,0.6131471927654584,1.0,1.0
1405,dense,0.5,1.0,0.3333333333333333
1406,dense,1.0,1.0,1.0
1407,dense,0.0,1.0,0.05
0,hybrid,0.0,1.0,0.03571428571428571
2,hybrid,1.0,1.0,1.0
4,hybrid,0.0,1.0,0.05
6,hybrid,0.6309297535714575,1.0,0.5
9,hybrid,1.0,1.0,1.0
10,hybrid,0.38685280723454163,1.0,0.2
11,hybrid,0.43067655807339306,1.0,0.25
12,hybrid,1.0,1.0,1.0
14,hybrid,0.0,1.0,0.08333333333333333
15,hybrid,0.0,0.0,0.0
17,hybrid,0.0,1.0,0.02857142857142857
18,hybrid,0.0,1.0,0.07692307692307693
19,hybrid,0.43067655807339306,1.0,0.25
20,hybrid,0.43067655807339306,1.0,0.25
21,hybrid,0.6309297535714575,1.0,0.5
22,hybrid,1.0,1.0,1.0
24,hybrid,0.6309297535714575,1.0,0.5
25,hybrid,1.0,1.0,1.0
26,hybrid,0.0,1.0,0.045454545454545456
27,hybrid,0.0,1.0,0.043478260869565216
28,hybrid,1.0,1.0,1.0
30,hybrid,0.6309297535714575,1.0,0.5
32,hybrid,1.0,1.0,1.0
34,hybrid,1.0,1.0,1.0
35,hybrid,0.2640681225725909,1.0,0.25
37,hybrid,0.23719771276929622,1.0,0.2
39,hybrid,1.0,1.0,1.0
40,hybrid,1.0,1.0,1.0
41,hybrid,1.0,1.0,1.0
43,hybrid,1.0,1.0,1.0
44,hybrid,1.0,1.0,1.0
45,hybrid,1.0,1.0,1.0
46,hybrid,1.0,1.0,1.0
47,hybrid,1.0,1.0,1.0
52,hybrid,1.0,1.0,1.0
55,hybrid,0.6309297535714575,1.0,0.5
58,hybrid,1.0,1.0,1.0
60,hybrid,0.6509209298071326,1.0,0.5
61,hybrid,0.5640920940185894,1.0,0.5
62,hybrid,0.43067655807339306,1.0,0.25
63,hybrid,0.0,0.0,0.0
64,hybrid,0.0,0.0,0.0
66,hybrid,0.0,1.0,0.011627906976744186
67,hybrid,1.0,1.0,1.0
68,hybrid,1.0,1.0,1.0
69,hybrid,0.5714285040141098,1.0,0.5
71,hybrid,1.0,1.0,1.0
73,hybrid,1.0,1.0,1.0
74,hybrid,1.0,1.0,1.0
76,hybrid,1.0,1.0,1.0
77,hybrid,1.0,1.0,1.0
78,hybrid,1.0,1.0,1.0
79,hybrid,0.6309297535714575,1.0,0.5
80,hybrid,0.6309297535714575,1.0,0.5
81,hybrid,0.3010299956639812,1.0,0.1111111111111111
82,hybrid,1.0,1.0,1.0
85,hybrid,0.9197207891481876,1.0,1.0
86,hybrid,0.9197207891481876,1.0,1.0
88,hybrid,0.6052602440527057,1.0,0.5
89,hybrid,0.5249810332008933,1.0,0.3333333333333333
90,hybrid,0.5,1.0,0.3333333333333333
91,hybrid,0.0,0.0,0.0
92,hybrid,0.0,0.0,0.0
93,hybrid,0.31546487678572877,1.0,0.125
95,hybrid,0.0,1.0,0.037037037037037035
96,hybrid,1.0,1.0,1.0
98,hybrid,1.0,1.0,1.0
104,hybrid,1.0,1.0,1.0
105,hybrid,1.0,1.0,1.0
106,hybrid,1.0,1.0,1.0
108,hybrid,0.9674679834891693,1.0,1.0
109,hybrid,0.6309297535714575,1.0,0.5
111,hybrid,1.0,1.0,1.0
112,hybrid,1.0,1.0,1.0
114,hybrid,1.0,1.0,1.0
116,hybrid,1.0,1.0,1.0
119,hybrid,1.0,1.0,1.0
120,hybrid,1.0,1.0,1.0
121,hybrid,0.38685280723454163,1.0,0.2
122,hybrid,0.31546487678572877,1.0,0.125
123,hybrid,1.0,1.0,1.0
126,hybrid,1.0,1.0,1.0
134,hybrid,0.0,1.0,0.09090909090909091
138,hybrid,1.0,1.0,1.0
139,hybrid,0.0,0.0,0.0
144,hybrid,1.0,1.0,1.0
149,hybrid,1.0,1.0,1.0
152,hybrid,1.0,1.0,1.0
153,hybrid,1.0,1.0,1.0
154,hybrid,1.0,1.0,1.0
155,hybrid,1.0,1.0,1.0
156,hybrid,1.0,1.0,1.0
157,hybrid,0.6309297535714575,1.0,0.5
159,hybrid,1.0,1.0,1.0
160,hybrid,1.0,1.0,1.0
161,hybrid,1.0,1.0,1.0
164,hybrid,1.0,1.0,1.0
165,hybrid,1.0,1.0,1.0
166,hybrid,1.0,1.0,1.0
167,hybrid,1.0,1.0,1.0
168,hybrid,1.0,1.0,1.0
169,hybrid,1.0,1.0,1.0
172,hybrid,1.0,1.0,1.0
173,hybrid,0.0,0.0,0.0
174,hybrid,1.0,1.0,1.0
175,hybrid,1.0,1.0,1.0
176,hybrid,0.6309297535714575,1.0,0.5
177,hybrid,1.0,1.0,1.0
178,hybrid,0.8318724637288826,1.0,1.0
181,hybrid,1.0,1.0,1.0
182,hybrid,0.0,1.0,0.045454545454545456
184,hybrid,1.0,1.0,1.0
186,hybrid,1.0,1.0,1.0
187,hybrid,1.0,1.0,1.0
189,hybrid,0.6309297535714575,1.0,0.5
196,hybrid,1.0,1.0,1.0
197,hybrid,1.0,1.0,1.0
199,hybrid,0.43067655807339306,1.0,0.25
200,hybrid,0.43067655807339306,1.0,0.25
201,hybrid,1.0,1.0,1.0
203,hybrid,1.0,1.0,1.0
204,hybrid,1.0,1.0,1.0
205,hybrid,1.0,1.0,1.0
209,hybrid,0.38685280723454163,1.0,0.2
210,hybrid,1.0,1.0,1.0
211,hybrid,0.0,1.0,0.010526315789473684
214,hybrid,0.38685280723454163,1.0,0.2
220,hybrid,1.0,1.0,1.0
221,hybrid,1.0,1.0,1.0
222,hybrid,1.0,1.0,1.0
223,hybrid,1.0,1.0,1.0
224,hybrid,0.0,1.0,0.05555555555555555
225,hybrid,0.0,1.0,0.012048192771084338
226,hybrid,0.0,1.0,0.011494252873563218
227,hybrid,1.0,1.0,1.0
228,hybrid,1.0,1.0,1.0
229,hybrid,1.0,1.0,1.0
235,hybrid,1.0,1.0,1.0
241,hybrid,0.17723928678404774,1.0,0.1
242,hybrid,0.18457569677956817,1.0,0.1111111111111111
243,hybrid,1.0,1.0,1.0
244,hybrid,1.0,1.0,1.0
245,hybrid,0.6131471927654584,1.0,1.0
246,hybrid,0.6131471927654584,1.0,1.0
247,hybrid,0.5,1.0,0.3333333333333333
250,hybrid,1.0,1.0,1.0
251,hybrid,1.0,1.0,1.0
253,hybrid,0.5,1.0,0.3333333333333333
254,hybrid,0.5,1.0,0.3333333333333333
255,hybrid,1.0,1.0,1.0
256,hybrid,1.0,1.0,1.0
258,hybrid,0.6309297535714575,1.0,0.5
259,hybrid,0.0,1.0,0.05555555555555555
262,hybrid,0.0,1.0,0.018867924528301886
263,hybrid,0.9066276098484507,1.0,1.0
264,hybrid,1.0,1.0,1.0
265,hybrid,1.0,1.0,1.0
266,hybrid,1.0,1.0,1.0
267,hybrid,0.9197207891481876,1.0,1.0
272,hybrid,1.0,1.0,1.0
277,hybrid,1.0,1.0,1.0
278,hybrid,1.0,1.0,1.0
280,hybrid,1.0,1.0,1.0
281,hybrid,1.0,1.0,1.0
283,hybrid,1.0,1.0,1.0
285,hybrid,0.6309297535714575,1.0,0.5
286,hybrid,1.0,1.0,1.0
287,hybrid,1.0,1.0,1.0
290,hybrid,1.0,1.0,1.0
292,hybrid,1.0,1.0,1.0
293,hybrid,0.6309297535714575,1.0,0.5
296,hybrid,1.0,1.0,1.0
299,hybrid,1.0,1.0,1.0
301,hybrid,0.6309297535714575,1.0,0.5
304,hybrid,0.6309297535714575,1.0,0.5
305,hybrid,1.0,1.0,1.0
306,hybrid,1.0,1.0,1.0
308,hybrid,1.0,1.0,1.0
309,hybrid,1.0,1.0,1.0
310,hybrid,0.0,1.0,0.041666666666666664
313,hybrid,0.0,1.0,0.03333333333333333
315,hybrid,0.0,1.0,0.019230769230769232
316,hybrid,0.43067655807339306,1.0,0.25
317,hybrid,0.3562071871080222,1.0,0.16666666666666666
323,hybrid,0.5,1.0,0.3333333333333333
325,hybrid,0.3010299956639812,1.0,0.1111111111111111
326,hybrid,0.3010299956639812,1.0,0.1111111111111111
330,hybrid,1.0,1.0,1.0
331,hybrid,1.0,1.0,1.0
332,hybrid,1.0,1.0,1.0
333,hybrid,1.0,1.0,1.0
334,hybrid,1.0,1.0,1.0
335,hybrid,1.0,1.0,1.0
336,hybrid,0.5,1.0,0.3333333333333333
337,hybrid,0.5,1.0,0.3333333333333333
339,hybrid,1.0,1.0,1.0
340,hybrid,1.0,1.0,1.0
341,hybrid,1.0,1.0,1.0
342,hybrid,0.8772153153380493,1.0,1.0
345,hybrid,0.6309297535714575,1.0,0.5
346,hybrid,0.5,1.0,0.3333333333333333
347,hybrid,0.5,1.0,0.3333333333333333
349,hybrid,1.0,1.0,1.0
351,hybrid,0.0,0.0,0.0
352,hybrid,0.0,1.0,0.023809523809523808
355,hybrid,0.9197207891481876,1.0,1.0
356,hybrid,1.0,1.0,1.0
357,hybrid,0.6309297535714575,1.0,0.5
358,hybrid,0.6309297535714575,1.0,0.5
361,hybrid,1.0,1.0,1.0
363,hybrid,0.38685280723454163,1.0,0.2
364,hybrid,0.2890648263178879,1.0,0.1
365,hybrid,1.0,1.0,1.0
366,hybrid,1.0,1.0,1.0
367,hybrid,1.0,1.0,1.0
368,hybrid,1.0,1.0,1.0
369,hybrid,1.0,1.0,1.0
370,hybrid,1.0,1.0,1.0
371,hybrid,1.0,1.0,1.0
372,hybrid,1.0,1.0,1.0
375,hybrid,1.0,1.0,1.0
376,hybrid,0.5,1.0,0.3333333333333333
377,hybrid,1.0,1.0,1.0
378,hybrid,0.6217937096682962,1.0,1.0
379,hybrid,1.0,1.0,1.0
381,hybrid,1.0,1.0,1.0
382,hybrid,0.0,1.0,0.058823529411764705
383,hybrid,0.2890648263178879,1.0,0.1
389,hybrid,0.6309297535714575,1.0,0.5
390,hybrid,0.6309297535714575,1.0,0.5
391,hybrid,0.6309297535714575,1.0,0.5
392,hybrid,0.6309297535714575,1.0,0.5
393,hybrid,0.6309297535714575,1.0,0.5
394,hybrid,0.6309297535714575,1.0,0.5
396,hybrid,1.0,1.0,1.0
397,hybrid,1.0,1.0,1.0
398,hybrid,0.0,1.0,0.015873015873015872
400,hybrid,1.0,1.0,1.0
401,hybrid,1.0,1.0,1.0
403,hybrid,0.0,0.0,0.0
404,hybrid,0.0,0.0,0.0
406,hybrid,0.0,1.0,0.010416666666666666
407,hybrid,0.43067655807339306,1.0,0.25
413,hybrid,0.31546487678572877,1.0,0.125
414,hybrid,0.0,1.0,0.08333333333333333
416,hybrid,0.3010299956639812,1.0,0.1111111111111111
417,hybrid,0.31546487678572877,1.0,0.125
418,hybrid,0.0,1.0,0.012195121951219513
420,hybrid,1.0,1.0,1.0
422,hybrid,0.0,0.0,0.0
423,hybrid,0.3010299956639812,1.0,0.1111111111111111
425,hybrid,1.0,1.0,1.0
426,hybrid,1.0,1.0,1.0
428,hybrid,1.0,1.0,1.0
429,hybrid,1.0,1.0,1.0
430,hybrid,0.0,1.0,0.037037037037037035
432,hybrid,1.0,1.0,1.0
434,hybrid,0.3010299956639812,1.0,0.1111111111111111
435,hybrid,0.0,1.0,0.07142857142857142
441,hybrid,1.0,1.0,1.0
444,hybrid,1.0,1.0,1.0
445,hybrid,0.43067655807339306,1.0,0.25
447,hybrid,0.6309297535714575,1.0,0.5
448,hybrid,1.0,1.0,1.0
449,hybrid,0.17723928678404774,1.0,0.1
453,hybrid,1.0,1.0,1.0
454,hybrid,1.0,1.0,1.0
455,hybrid,0.0,1.0,0.05263157894736842
456,hybrid,0.43067655807339306,1.0,0.25
458,hybrid,1.0,1.0,1.0
461,hybrid,1.0,1.0,1.0
463,hybrid,1.0,1.0,1.0
466,hybrid,1.0,1.0,1.0
469,hybrid,1.0,1.0,1.0
470,hybrid,1.0,1.0,1.0
472,hybrid,0.7328286204777911,1.0,0.5
473,hybrid,0.0,0.0,0.0
474,hybrid,0.0,0.0,0.0
479,hybrid,1.0,1.0,1.0
480,hybrid,1.0,1.0,1.0
481,hybrid,0.6309297535714575,1.0,0.5
482,hybrid,1.0,1.0,1.0
483,hybrid,0.6309297535714575,1.0,0.5
484,hybrid,0.0,1.0,0.03333333333333333
485,hybrid,1.0,1.0,1.0
486,hybrid,0.0,1.0,0.03571428571428571
487,hybrid,1.0,1.0,1.0
488,hybrid,1.0,1.0,1.0
489,hybrid,0.3333333333333333,1.0,0.14285714285714285
490,hybrid,1.0,1.0,1.0
492,hybrid,0.43067655807339306,1.0,0.25
493,hybrid,0.0,1.0,0.05
494,hybrid,0.6309297535714575,1.0,0.5
495,hybrid,0.6309297535714575,1.0,0.5
498,hybrid,0.6309297535714575,1.0,0.5
499,hybrid,1.0,1.0,1.0
500,hybrid,1.0,1.0,1.0
504,hybrid,1.0,1.0,1.0
505,hybrid,1.0,1.0,1.0
506,hybrid,0.6309297535714575,1.0,0.5
509,hybrid,0.0,1.0,0.05
515,hybrid,1.0,1.0,1.0
523,hybrid,1.0,1.0,1.0
524,hybrid,1.0,1.0,1.0
526,hybrid,0.5,1.0,0.3333333333333333
529,hybrid,0.6797310500037655,1.0,0.5
530,hybrid,0.502373740777944,1.0,0.3333333333333333
531,hybrid,0.7122630665145961,1.0,0.5
537,hybrid,1.0,1.0,1.0
541,hybrid,0.4367467095119258,1.0,0.3333333333333333
542,hybrid,1.0,1.0,1.0
545,hybrid,0.3010299956639812,1.0,0.1111111111111111
547,hybrid,1.0,1.0,1.0
548,hybrid,0.0,1.0,0.05263157894736842
550,hybrid,0.6309297535714575,1.0,0.5
553,hybrid,1.0,1.0,1.0
555,hybrid,0.3333333333333333,1.0,0.14285714285714285
557,hybrid,1.0,1.0,1.0
559,hybrid,0.0,0.0,0.0
562,hybrid,1.0,1.0,1.0
563,hybrid,1.0,1.0,1.0
564,hybrid,1.0,1.0,1.0
565,hybrid,1.0,1.0,1.0
566,hybrid,1.0,1.0,1.0
568,hybrid,1.0,1.0,1.0
570,hybrid,1.0,1.0,1.0
571,hybrid,1.0,1.0,1.0
572,hybrid,0.0,0.0,0.0
573,hybrid,1.0,1.0,1.0
574,hybrid,1.0,1.0,1.0
576,hybrid,1.0,1.0,1.0
579,hybrid,1.0,1.0,1.0
580,hybrid,1.0,1.0,1.0
582,hybrid,1.0,1.0,1.0
584,hybrid,1.0,1.0,1.0
585,hybrid,1.0,1.0,1.0
588,hybrid,0.38685280723454163,1.0,0.2
590,hybrid,1.0,1.0,1.0
591,hybrid,1.0,1.0,1.0
592,hybrid,1.0,1.0,1.0
594,hybrid,1.0,1.0,1.0
595,hybrid,1.0,1.0,1.0
600,hybrid,1.0,1.0,1.0
601,hybrid,1.0,1.0,1.0
602,hybrid,0.0,1.0,0.0196078431372549
603,hybrid,1.0,1.0,1.0
606,hybrid,0.5,1.0,0.3333333333333333
607,hybrid,0.0,1.0,0.08333333333333333
609,hybrid,0.0,1.0,0.029411764705882353
610,hybrid,0.0,1.0,0.03571428571428571
611,hybrid,1.0,1.0,1.0
612,hybrid,1.0,1.0,1.0
614,hybrid,1.0,1.0,1.0
615,hybrid,1.0,1.0,1.0
616,hybrid,0.0,0.0,0.0
617,hybrid,0.0,0.0,0.0
618,hybrid,0.6309297535714575,1.0,0.5
620,hybrid,0.0,1.0,0.0136986301369863
621,hybrid,1.0,1.0,1.0
622,hybrid,0.31546487678572877,1.0,0.125
624,hybrid,1.0,1.0,1.0
625,hybrid,1.0,1.0,1.0
626,hybrid,1.0,1.0,1.0
631,hybrid,1.0,1.0,1.0
632,hybrid,1.0,1.0,1.0
633,hybrid,1.0,1.0,1.0
635,hybrid,1.0,1.0,1.0
638,hybrid,1.0,1.0,1.0
640,hybrid,1.0,1.0,1.0
642,hybrid,0.3562071871080222,1.0,0.16666666666666666
643,hybrid,0.5,1.0,0.3333333333333333
645,hybrid,0.3010299956639812,1.0,0.1111111111111111
646,hybrid,0.3010299956639812,1.0,0.1111111111111111
647,hybrid,1.0,1.0,1.0
648,hybrid,1.0,1.0,1.0
650,hybrid,1.0,1.0,1.0
651,hybrid,1.0,1.0,1.0
652,hybrid,1.0,1.0,1.0
653,hybrid,0.6309297535714575,1.0,0.5
654,hybrid,1.0,1.0,1.0
655,hybrid,1.0,1.0,1.0
657,hybrid,1.0,1.0,1.0
658,hybrid,1.0,1.0,1.0
661,hybrid,1.0,1.0,1.0
662,hybrid,1.0,1.0,1.0
663,hybrid,1.0,1.0,1.0
665,hybrid,1.0,1.0,1.0
666,hybrid,1.0,1.0,1.0
667,hybrid,1.0,1.0,1.0
668,hybrid,0.8065735963827293,1.0,1.0
669,hybrid,0.8772153153380493,1.0,1.0
670,hybrid,1.0,1.0,1.0
671,hybrid,1.0,1.0,1.0
672,hybrid,1.0,1.0,1.0
673,hybrid,0.6309297535714575,1.0,0.5
676,hybrid,1.0,1.0,1.0
677,hybrid,1.0,1.0,1.0
679,hybrid,0.0,1.0,0.045454545454545456
680,hybrid,0.6309297535714575,1.0,0.5
681,hybrid,1.0,1.0,1.0
682,hybrid,1.0,1.0,1.0
683,hybrid,1.0,1.0,1.0
685,hybrid,1.0,1.0,1.0
686,hybrid,0.5,1.0,0.3333333333333333
687,hybrid,0.6309297535714575,1.0,0.5
688,hybrid,1.0,1.0,1.0
689,hybrid,0.0,0.0,0.0
694,hybrid,1.0,1.0,1.0
696,hybrid,0.5,1.0,0.3333333333333333
698,hybrid,1.0,1.0,1.0
703,hybrid,0.5,1.0,0.3333333333333333
704,hybrid,0.0,0.0,0.0
705,hybrid,1.0,1.0,1.0
709,hybrid,1.0,1.0,1.0
710,hybrid,0.6309297535714575,1.0,0.5
713,hybrid,0.3562071871080222,1.0,0.16666666666666666
714,hybrid,0.31546487678572877,1.0,0.125
717,hybrid,1.0,1.0,1.0
724,hybrid,1.0,1.0,1.0
726,hybrid,0.6934264036172708,1.0,0.5
730,hybrid,1.0,1.0,1.0
732,hybrid,1.0,1.0,1.0
733,hybrid,1.0,1.0,1.0
734,hybrid,0.6309297535714575,1.0,0.5
736,hybrid,1.0,1.0,1.0
737,hybrid,0.5912352048230277,1.0,0.5
738,hybrid,0.43734888382569426,1.0,0.5
739,hybrid,0.0,1.0,0.05
740,hybrid,1.0,1.0,1.0
745,hybrid,1.0,1.0,1.0
746,hybrid,1.0,1.0,1.0
747,hybrid,1.0,1.0,1.0
748,hybrid,1.0,1.0,1.0
749,hybrid,0.0,1.0,0.015625
751,hybrid,1.0,1.0,1.0
752,hybrid,1.0,1.0,1.0
753,hybrid,0.0,1.0,0.024390243902439025
755,hybrid,0.0,0.0,0.0
757,hybrid,0.5,1.0,0.3333333333333333
758,hybrid,0.43067655807339306,1.0,0.25
760,hybrid,1.0,1.0,1.0
761,hybrid,0.0,1.0,0.08333333333333333
762,hybrid,0.0,1.0,0.09090909090909091
764,hybrid,0.3562071871080222,1.0,0.16666666666666666
765,hybrid,0.6309297535714575,1.0,0.5
